año,trimestre,tipo_construccion,estado_constructivo,estrato,ampliacion,licencia,area_zonas_comunes,area_uni_parqueaderos,cantidad_parqueaderos,precio_unitario_parqueadero,sistema_constructivo,mano_obra_permanente,mano_obra_temporal,mano_obra_noremunerada,area_vendible,numero_destinaciones,numero_destinaciones_vendidas,numero_destinaciones_inventario,numero_edificaciones,numero_pisos,precio_metro2_miles,area_total_construida,area_uni_destino,rango_precios_vivienda,usa_concreto_mezcla,usa_concreto_premezcla,unidad_destinaciones_vip,unidad_destinaciones_vis,unidad_destinaciones_novis,precio_mts_millones
2007,3,casas,3,2,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,80,1,0,0,0,0,600,80,80,111 - 150 smmlv,NA,NA,NA,1,NA,600000
2007,3,apartamentos,1,5,Nueva,sin licencia,2372,14,83,11500,sistema aporticado,6,70,0,4919,50,0,3,0,0,1780,7291,98,más de 350 smmlv,NA,NA,NA,NA,50,1780000
2007,3,apartamentos,2,3,ampliacion,sin licencia,6,NA,NA,NA,sistema aporticado,0,0,0,65,1,0,0,0,0,1000,71,65,151 - 350 smmlv,NA,NA,NA,NA,1,1000000
2007,3,apartamentos,1,3,Nueva,sin licencia,150,13,7,10000,sistema aporticado,4,9,0,863,7,3,4,0,0,1200,1013,123,151 - 350 smmlv,NA,NA,NA,NA,7,1200000
2007,3,locales,1,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,4,9,0,33,1,1,0,0,0,1300,33,33,más de 350 smmlv,NA,NA,NA,NA,NA,1300000
2007,3,apartamentos,1,6,Nueva,sin licencia,230,13,10,10000,sistema aporticado,0,11,0,1130,10,0,2,0,0,1300,1360,113,151 - 350 smmlv,NA,NA,NA,NA,10,1300000
2007,3,apartamentos,1,4,ampliacion,sin licencia,14,NA,NA,NA,sistema aporticado,0,7,0,201,3,0,0,0,0,1600,215,67,151 - 350 smmlv,NA,NA,NA,NA,3,1600000
2007,3,otros,1,3,ampliacion,sin licencia,0,NA,NA,NA,sistema aporticado,0,3,0,120,1,0,0,0,0,1000,120,120,más de 350 smmlv,NA,NA,NA,NA,NA,1000000
2007,3,casas,3,3,ampliacion,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,60,1,0,0,0,0,1200,60,60,151 - 350 smmlv,NA,NA,NA,NA,1,1200000
2007,3,apartamentos,2,3,ampliacion,sin licencia,12,NA,NA,NA,sistema aporticado,0,0,0,208,3,0,0,0,0,1200,220,69,151 - 350 smmlv,NA,NA,NA,NA,3,1200000
2007,3,casas,2,2,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,200,2,0,0,0,0,600,200,100,151 - 350 smmlv,NA,NA,NA,NA,2,600000
2007,3,casas,2,2,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,64,1,0,0,0,0,600,64,64,91 - 110 smmlv,NA,NA,NA,1,NA,600000
2007,3,apartamentos,1,3,Nueva,sin licencia,670,15,55,13000,sistema aporticado,0,50,0,6000,56,0,5,0,0,1500,6670,107,más de 350 smmlv,NA,NA,NA,NA,56,1500000
2007,3,apartamentos,1,2,ampliacion,sin licencia,8,NA,NA,NA,sistema aporticado,0,1,0,112,1,0,0,0,0,650,120,112,151 - 350 smmlv,NA,NA,NA,NA,1,650000
2007,3,casas,3,3,Nueva,sin licencia,0,NA,NA,NA,mamposteria estructural,0,0,0,148,1,0,0,0,0,1000,148,148,151 - 350 smmlv,NA,NA,NA,NA,1,1000000
2007,3,apartamentos,1,3,ampliacion,sin licencia,4,NA,NA,NA,sistema aporticado,0,2,0,72,1,0,0,0,0,1000,76,72,151 - 350 smmlv,NA,NA,NA,NA,1,1000000
2007,3,apartamentos,1,2,Nueva,sin licencia,10,NA,NA,NA,sistema aporticado,0,2,0,179,3,0,0,0,0,750,189,59,111 - 150 smmlv,NA,NA,NA,3,NA,750000
2007,3,otros,1,4,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,1,6,0,1100,1,0,0,0,0,800,1100,1100,más de 350 smmlv,NA,NA,NA,NA,NA,800000
2007,3,otros,1,4,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,3,10,0,3125,1,0,0,0,0,1000,3125,3125,más de 350 smmlv,NA,NA,NA,NA,NA,1000000
2007,3,apartamentos,1,3,ampliacion,sin licencia,9,NA,NA,NA,sistema aporticado,0,2,0,159,2,0,0,0,0,800,168,79,151 - 350 smmlv,NA,NA,NA,NA,2,800000
2007,3,casas,1,5,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,14,0,360,2,0,0,0,0,1800,360,180,más de 350 smmlv,NA,NA,NA,NA,2,1800000
2007,3,apartamentos,1,3,Nueva,sin licencia,174,NA,NA,NA,mamposteria estructural,5,25,0,2428,40,0,0,0,0,1200,2602,60,151 - 350 smmlv,NA,NA,NA,NA,40,1200000
2007,3,apartamentos,1,2,Nueva,sin licencia,70,NA,NA,NA,sistema aporticado,0,3,0,490,4,0,0,0,0,1200,560,122,151 - 350 smmlv,NA,NA,NA,NA,4,1200000
2007,3,apartamentos,1,3,ampliacion,sin licencia,20,NA,NA,NA,sistema aporticado,0,2,0,353,3,0,0,0,0,1100,373,117,151 - 350 smmlv,NA,NA,NA,NA,3,1100000
2007,3,apartamentos,1,4,Nueva,sin licencia,268,14,40,7500,sistema aporticado,15,80,0,3077,28,3,4,0,0,1550,3345,109,más de 350 smmlv,NA,NA,NA,NA,28,1550000
2007,3,casas,1,3,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,2,0,260,2,0,0,0,0,1100,260,130,151 - 350 smmlv,NA,NA,NA,NA,2,1100000
2007,3,casas,1,3,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,2,0,80,1,0,0,0,0,1000,80,80,151 - 350 smmlv,NA,NA,NA,NA,1,1000000
2007,3,casas,2,3,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,150,2,0,0,0,0,1100,150,75,151 - 350 smmlv,NA,NA,NA,NA,2,1100000
2007,3,apartamentos,1,4,Nueva,sin licencia,1208,15,56,8500,estructura metalica,5,55,0,5292,56,0,11,0,0,1670,6500,94,más de 350 smmlv,NA,NA,NA,NA,56,1670000
2007,3,casas,1,5,Nueva,sin licencia,0,NA,NA,NA,mamposteria estructural,0,21,0,837,3,0,0,0,0,1500,837,279,más de 350 smmlv,NA,NA,NA,NA,3,1500000
2007,3,casas,1,5,Nueva,sin licencia,0,NA,NA,NA,mamposteria estructural,0,9,0,320,1,0,0,0,0,1500,320,320,más de 350 smmlv,NA,NA,NA,NA,1,1500000
2007,3,apartamentos,1,3,Nueva,sin licencia,852,NA,NA,NA,estructura metalica,9,45,0,13211,204,0,0,0,0,933,14063,64,151 - 350 smmlv,NA,NA,NA,NA,204,933000
2007,3,apartamentos,1,3,Nueva,sin licencia,171,NA,NA,NA,estructura metalica,4,30,0,1207,24,0,0,0,0,933,1378,50,111 - 150 smmlv,NA,NA,NA,24,NA,933000
2007,3,casas,1,3,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,3,0,240,1,0,0,0,0,1100,240,240,más de 350 smmlv,NA,NA,NA,NA,1,1100000
2007,3,apartamentos,2,3,ampliacion,sin licencia,7,NA,NA,NA,mamposteria estructural,0,0,0,65,1,0,0,0,0,1000,72,65,151 - 350 smmlv,NA,NA,NA,NA,1,1000000
2007,3,apartamentos,2,3,ampliacion,sin licencia,17,NA,NA,NA,sistema aporticado,0,0,0,313,3,0,0,0,0,1000,330,104,151 - 350 smmlv,NA,NA,NA,NA,3,1000000
2007,3,casas,1,3,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,3,0,216,1,0,0,0,0,1000,216,216,más de 350 smmlv,NA,NA,NA,NA,1,1000000
2007,3,casas,3,3,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,117,1,0,0,0,0,1100,117,117,151 - 350 smmlv,NA,NA,NA,NA,1,1100000
2007,3,casas,1,2,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,1,0,158,1,0,0,0,0,800,158,158,151 - 350 smmlv,NA,NA,NA,NA,1,800000
2007,3,apartamentos,1,3,Nueva,sin licencia,25,NA,NA,NA,sistema aporticado,0,12,0,443,5,0,1,0,0,1000,468,88,151 - 350 smmlv,NA,NA,NA,NA,5,1000000
2007,3,apartamentos,1,5,Nueva,sin licencia,450,12,24,10000,sistema aporticado,4,42,0,3995,18,3,10,0,0,1712,4445,221,más de 350 smmlv,NA,NA,NA,NA,18,1712000
2007,3,apartamentos,1,5,Nueva,sin licencia,311,12,18,10000,sistema aporticado,0,20,0,1951,13,4,9,0,0,1500,2262,150,más de 350 smmlv,NA,NA,NA,NA,13,1500000
2007,3,apartamentos,1,6,Nueva,sin licencia,149,12,10,10000,sistema aporticado,0,10,0,1251,10,0,9,0,0,2400,1400,125,más de 350 smmlv,NA,NA,NA,NA,10,2400000
2007,3,apartamentos,1,6,Nueva,sin licencia,270,15,22,9000,sistema aporticado,0,50,0,2730,21,0,13,0,0,1600,3000,130,más de 350 smmlv,NA,NA,NA,NA,21,1600000
2007,3,casas,1,5,Nueva,sin licencia,0,NA,NA,NA,mamposteria estructural,0,11,0,350,2,0,0,0,0,1500,350,175,más de 350 smmlv,NA,NA,NA,NA,2,1500000
2007,3,apartamentos,1,5,Nueva,sin licencia,530,12,23,9000,sistema aporticado,6,26,0,2999,21,11,1,0,0,1600,3529,142,más de 350 smmlv,NA,NA,NA,NA,21,1600000
2007,3,apartamentos,1,4,Nueva,sin licencia,800,NA,NA,NA,estructura metalica,6,63,0,4894,88,40,48,0,0,1300,5694,55,151 - 350 smmlv,NA,NA,NA,NA,88,1300000
2007,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria estructural,6,80,0,2869,19,19,0,0,0,2150,2869,151,más de 350 smmlv,NA,NA,NA,NA,19,2150000
2007,3,apartamentos,1,5,Nueva,sin licencia,4500,12,182,10000,estructura metalica,30,200,0,15500,126,73,53,0,0,2150,20000,123,más de 350 smmlv,NA,NA,NA,NA,126,2150000
2007,3,apartamentos,1,5,Nueva,sin licencia,3557,12,118,9000,sistema aporticado,10,50,0,8063,84,66,18,0,0,1100,11620,95,151 - 350 smmlv,NA,NA,NA,NA,84,1100000
2007,3,apartamentos,1,5,Nueva,sin licencia,150,15,10,1000,sistema aporticado,8,12,0,1000,10,0,10,0,0,1750,1150,100,más de 350 smmlv,NA,NA,NA,NA,10,1750000
2007,3,casas,1,2,Nueva,sin licencia,0,NA,NA,NA,mamposteria estructural,0,8,0,40,1,0,0,0,0,600,40,40,51 - 90 smmlv,NA,NA,1,NA,NA,600000
2007,3,locales,1,2,Nueva,sin licencia,0,NA,NA,NA,mamposteria estructural,0,8,0,40,1,0,0,0,0,600,40,40,más de 350 smmlv,NA,NA,NA,NA,NA,600000
2007,3,apartamentos,1,3,ampliacion,sin licencia,4,NA,NA,NA,mamposteria estructural,0,2,0,86,1,0,0,0,0,800,90,86,151 - 350 smmlv,NA,NA,NA,NA,1,800000
2007,3,casas,1,3,ampliacion,sin licencia,0,NA,NA,NA,mamposteria estructural,0,4,0,100,1,0,0,0,0,940,100,100,151 - 350 smmlv,NA,NA,NA,NA,1,940000
2007,3,apartamentos,1,4,Nueva,sin licencia,240,NA,NA,NA,mamposteria estructural,5,80,0,2660,42,21,21,0,0,1750,2900,63,151 - 350 smmlv,NA,NA,NA,NA,42,1750000
2007,3,apartamentos,1,4,Nueva,sin licencia,180,15,12,6000,sistema aporticado,0,12,0,1670,12,4,8,0,0,1900,1850,139,más de 350 smmlv,NA,NA,NA,NA,12,1900000
2007,3,apartamentos,1,5,Nueva,sin licencia,2784,12,112,10000,sistema aporticado,5,38,0,10216,56,30,26,0,0,2250,13000,182,más de 350 smmlv,NA,NA,NA,NA,56,2250000
2007,3,apartamentos,1,5,Nueva,sin licencia,820,15,60,12000,sistema aporticado,4,15,0,5944,56,37,19,0,0,1900,6764,106,más de 350 smmlv,NA,NA,NA,NA,56,1900000
2007,3,apartamentos,1,3,ampliacion,sin licencia,5,NA,NA,NA,sistema aporticado,0,4,0,109,1,0,0,0,0,1000,114,109,151 - 350 smmlv,NA,NA,NA,NA,1,1000000
2007,3,apartamentos,1,3,Nueva,sin licencia,28,NA,NA,NA,sistema aporticado,0,5,0,514,5,0,0,0,0,800,542,102,151 - 350 smmlv,NA,NA,NA,NA,5,800000
2007,3,locales,1,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,5,0,135,3,0,3,0,0,1000,135,45,más de 350 smmlv,NA,NA,NA,NA,NA,1000000
2007,3,locales,1,5,Nueva,sin licencia,0,NA,NA,NA,estructura metalica,1,50,0,9000,1,0,0,0,0,2300,9000,9000,más de 350 smmlv,NA,NA,NA,NA,NA,2300000
2007,3,apartamentos,1,4,Nueva,sin licencia,1816,12,62,8000,sistema aporticado,5,25,0,6356,56,19,37,0,0,1750,8172,113,más de 350 smmlv,NA,NA,NA,NA,56,1750000
2007,3,casas,1,2,Nueva,sin licencia,0,NA,NA,NA,mamposteria estructural,0,4,0,139,2,0,0,0,0,500,139,69,91 - 110 smmlv,NA,NA,NA,2,NA,500000
2007,3,locales,1,5,Nueva,sin licencia,0,NA,NA,NA,estructura metalica,0,50,0,9000,1,0,0,0,0,2300,9000,9000,más de 350 smmlv,NA,NA,NA,NA,NA,2300000
2007,3,apartamentos,1,5,Nueva,sin licencia,820,15,60,12000,sistema aporticado,4,15,0,5944,56,37,19,0,0,1900,6764,106,más de 350 smmlv,NA,NA,NA,NA,56,1900000
2007,3,apartamentos,1,3,Nueva,sin licencia,16,NA,NA,NA,mamposteria estructural,0,5,0,304,3,0,0,0,0,800,320,101,151 - 350 smmlv,NA,NA,NA,NA,3,800000
2007,3,locales,1,3,Nueva,sin licencia,0,NA,NA,NA,mamposteria estructural,0,5,0,45,1,0,0,0,0,700,45,45,más de 350 smmlv,NA,NA,NA,NA,NA,700000
2007,4,apartamentos,3,2,Nueva,sin licencia,36,11,5,2000,sistema aporticado,0,0,0,445,6,0,0,0,0,550,481,65,91 - 110 smmlv,NA,NA,NA,6,NA,550000
2007,4,oficinas,4,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,200,1,0,0,0,0,750,200,200,más de 350 smmlv,NA,NA,NA,NA,NA,750000
2007,4,apartamentos,4,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,480,1,0,0,0,0,700,480,480,más de 350 smmlv,NA,NA,NA,NA,NA,700000
2007,4,apartamentos,4,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,150,1,0,0,0,0,800,150,150,más de 350 smmlv,NA,NA,NA,NA,NA,800000
2007,4,apartamentos,4,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,198,1,0,0,0,0,600,198,198,más de 350 smmlv,NA,NA,NA,NA,NA,600000
2007,4,otros,1,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,3,0,1162,1,0,0,0,0,700,1162,1162,más de 350 smmlv,NA,NA,NA,NA,NA,700000
2007,4,apartamentos,4,4,Nueva,sin licencia,10,NA,NA,NA,sistema aporticado,0,0,0,170,2,0,0,0,0,950,180,85,151 - 350 smmlv,NA,NA,NA,NA,NA,950000
2007,4,apartamentos,2,3,Nueva,sin licencia,91,12,7,4500,sistema aporticado,0,0,0,751,7,0,0,0,0,650,842,95,151 - 350 smmlv,NA,NA,NA,NA,7,650000
2007,4,apartamentos,2,3,Nueva,sin licencia,32,NA,NA,NA,sistema aporticado,0,0,0,303,3,0,0,0,0,650,335,81,151 - 350 smmlv,NA,NA,NA,NA,3,650000
2007,4,apartamentos,4,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,180,2,0,0,0,0,800,180,90,151 - 350 smmlv,NA,NA,NA,NA,NA,800000
2007,4,apartamentos,2,3,Nueva,sin licencia,100,NA,NA,NA,sistema aporticado,0,0,0,681,11,0,0,0,0,800,781,61,151 - 350 smmlv,NA,NA,NA,NA,11,800000
2007,4,bodegas,1,3,Nueva,sin licencia,60,NA,NA,NA,sistema aporticado,0,1,0,137,1,0,0,0,0,800,197,137,más de 350 smmlv,NA,NA,NA,NA,NA,800000
2007,4,apartamentos,1,3,Nueva,sin licencia,60,NA,NA,NA,sistema aporticado,0,1,0,521,8,0,0,0,0,800,581,68,151 - 350 smmlv,NA,NA,NA,NA,8,800000
2007,4,locales,1,3,Nueva,sin licencia,60,NA,NA,NA,sistema aporticado,0,1,0,106,1,0,0,0,0,800,166,106,más de 350 smmlv,NA,NA,NA,NA,NA,800000
2007,4,apartamentos,1,2,Nueva,sin licencia,15,NA,NA,NA,sistema aporticado,0,1,0,270,3,0,0,0,0,600,285,90,111 - 150 smmlv,NA,NA,NA,3,NA,600000
2007,4,apartamentos,2,3,ampliacion,sin licencia,10,NA,NA,NA,sistema aporticado,0,0,0,80,1,0,0,0,0,800,90,80,151 - 350 smmlv,NA,NA,NA,NA,1,800000
2007,4,apartamentos,2,3,ampliacion,sin licencia,29,NA,NA,NA,sistema aporticado,0,0,0,298,3,0,0,0,0,770,327,99,151 - 350 smmlv,NA,NA,NA,NA,3,770000
2007,4,apartamentos,2,3,ampliacion,sin licencia,19,NA,NA,NA,sistema aporticado,0,0,0,359,3,0,0,0,0,880,378,119,151 - 350 smmlv,NA,NA,NA,NA,3,880000
2007,4,otros,1,6,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,2,25,0,3100,1,0,0,0,0,1000,3100,3100,más de 350 smmlv,NA,NA,NA,NA,NA,1000000
2007,4,apartamentos,4,3,Nueva,sin licencia,38,NA,NA,NA,sistema aporticado,0,0,0,442,8,0,0,0,0,750,480,55,111 - 150 smmlv,NA,NA,NA,NA,NA,750000
2007,4,casas,3,2,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,120,1,0,0,0,0,600,120,120,151 - 350 smmlv,NA,NA,NA,NA,1,600000
2007,4,casas,3,2,Nueva,sin licencia,20,NA,NA,NA,mamposteria aporticada,0,0,0,140,1,0,0,0,0,600,160,140,151 - 350 smmlv,NA,NA,NA,NA,1,600000
2007,4,apartamentos,2,3,Nueva,sin licencia,20,NA,NA,NA,sistema aporticado,0,0,0,260,3,0,0,0,0,700,280,86,151 - 350 smmlv,NA,NA,NA,NA,3,700000
2007,4,apartamentos,1,2,Nueva,sin licencia,18,NA,NA,NA,sistema aporticado,0,2,0,330,3,0,0,0,0,600,348,110,151 - 350 smmlv,NA,NA,NA,NA,3,600000
2007,4,locales,2,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,38,1,0,0,0,0,800,38,38,más de 350 smmlv,NA,NA,NA,NA,NA,800000
2007,4,oficinas,2,3,Nueva,sin licencia,3,NA,NA,NA,sistema aporticado,0,0,0,37,1,0,0,0,0,800,40,37,más de 350 smmlv,NA,NA,NA,NA,NA,800000
2007,4,casas,2,3,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,100,1,0,0,0,0,900,100,100,151 - 350 smmlv,NA,NA,NA,NA,1,900000
2007,4,apartamentos,2,2,Nueva,sin licencia,102,12,4,5511,sistema aporticado,0,0,0,608,4,0,0,0,0,600,710,152,151 - 350 smmlv,NA,NA,NA,NA,4,600000
2007,4,locales,2,2,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,40,1,0,0,0,0,700,40,40,más de 350 smmlv,NA,NA,NA,NA,NA,700000
2007,4,casas,3,2,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,80,1,0,0,0,0,550,80,80,91 - 110 smmlv,NA,NA,NA,1,NA,550000
2007,4,apartamentos,3,2,Nueva,sin licencia,14,NA,NA,NA,sistema aporticado,0,0,0,214,3,0,0,0,0,550,228,71,91 - 110 smmlv,NA,NA,NA,3,NA,550000
2007,4,apartamentos,2,3,Nueva,sin licencia,13,NA,NA,NA,sistema aporticado,0,0,0,180,3,0,0,0,0,800,193,60,111 - 150 smmlv,NA,NA,NA,3,NA,800000
2007,4,apartamentos,3,4,Nueva,sin licencia,880,14,84,8300,sistema aporticado,0,0,0,7916,84,0,0,0,0,1700,8796,94,151 - 350 smmlv,NA,NA,NA,NA,84,1700000
2007,4,casas,1,5,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,2,0,256,1,0,0,0,0,1500,256,256,más de 350 smmlv,NA,NA,NA,NA,1,1500000
2007,4,apartamentos,3,5,Nueva,sin licencia,1155,12,86,10500,sistema aporticado,0,0,0,10358,56,0,0,0,0,2000,11513,184,más de 350 smmlv,NA,NA,NA,NA,56,2000000
2007,4,apartamentos,3,5,Nueva,sin licencia,1990,12,150,8000,sistema industrial,0,0,0,12096,132,0,0,0,0,1550,14086,91,151 - 350 smmlv,NA,NA,NA,NA,132,1550000
2007,4,casas,1,4,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,13,60,0,12800,123,0,0,0,0,1780,12800,104,más de 350 smmlv,NA,NA,NA,NA,123,1780000
2007,4,apartamentos,2,3,Nueva,sin licencia,155,12,19,10000,sistema aporticado,0,0,0,2406,19,0,4,0,6,1000,2561,114,151 - 350 smmlv,NA,NA,NA,NA,19,1000000
2007,4,locales,2,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,40,1,0,0,0,1,1240,40,40,más de 350 smmlv,NA,NA,NA,NA,NA,1240000
2007,4,apartamentos,1,3,Nueva,sin licencia,39,NA,NA,NA,sistema aporticado,0,5,0,735,3,0,0,0,0,600,774,245,151 - 350 smmlv,NA,NA,NA,NA,3,600000
2007,4,apartamentos,2,3,Nueva,sin licencia,28,NA,NA,NA,sistema aporticado,0,0,0,380,3,0,0,0,0,600,408,126,151 - 350 smmlv,NA,NA,NA,NA,3,600000
2007,4,apartamentos,1,3,ampliacion,sin licencia,87,NA,NA,NA,sistema aporticado,0,3,0,1163,5,0,0,0,0,650,1250,232,151 - 350 smmlv,NA,NA,NA,NA,5,650000
2007,4,apartamentos,3,5,Nueva,sin licencia,5495,12,167,10000,sistema aporticado,0,0,0,14752,126,0,0,0,0,1700,20247,117,más de 350 smmlv,NA,NA,NA,NA,126,1700000
2007,4,apartamentos,1,5,Nueva,sin licencia,1130,12,88,10000,sistema aporticado,0,0,0,10172,88,0,5,0,0,1837,11302,115,más de 350 smmlv,NA,NA,NA,NA,88,1837000
2007,4,apartamentos,1,5,Nueva,sin licencia,1080,12,49,5200,sistema aporticado,6,25,0,6120,49,0,0,0,0,1400,7200,124,más de 350 smmlv,NA,NA,NA,NA,49,1400000
2007,4,locales,3,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,28,2,1,0,0,0,950,28,14,más de 350 smmlv,NA,NA,NA,NA,NA,950000
2007,4,apartamentos,3,3,Nueva,sin licencia,210,10,8,4000,sistema aporticado,0,0,0,1190,8,2,0,0,0,850,1400,148,151 - 350 smmlv,NA,NA,NA,NA,8,850000
2007,4,locales,1,4,Nueva,sin licencia,42,NA,NA,NA,sistema aporticado,0,12,0,554,15,0,0,0,0,1200,596,36,más de 350 smmlv,NA,NA,NA,NA,NA,1200000
2007,4,oficinas,1,4,Nueva,sin licencia,42,NA,NA,NA,sistema aporticado,0,12,0,554,9,0,0,0,0,900,596,61,más de 350 smmlv,NA,NA,NA,NA,NA,900000
2007,4,apartamentos,2,3,Nueva,sin licencia,265,NA,NA,NA,sistema aporticado,0,0,0,1503,8,0,0,0,0,900,1768,187,más de 350 smmlv,NA,NA,NA,NA,8,900000
2007,4,apartamentos,2,3,Nueva,sin licencia,40,NA,NA,NA,sistema aporticado,0,0,0,400,3,0,0,0,0,800,440,133,151 - 350 smmlv,NA,NA,NA,NA,3,800000
2007,4,apartamentos,1,5,Nueva,sin licencia,570,12,60,10000,sistema aporticado,4,15,0,6559,56,0,0,0,0,1800,7129,117,más de 350 smmlv,NA,NA,NA,NA,56,1800000
2007,4,apartamentos,3,5,Nueva,sin licencia,110,10,8,8000,sistema aporticado,0,0,0,890,8,0,0,0,0,1600,1000,111,más de 350 smmlv,NA,NA,NA,NA,8,1600000
2007,4,apartamentos,3,3,ampliacion,sin licencia,18,NA,NA,NA,sistema aporticado,0,0,0,182,2,0,0,0,0,880,200,91,151 - 350 smmlv,NA,NA,NA,NA,2,880000
2007,4,apartamentos,1,4,Nueva,sin licencia,1800,14,111,10000,estructura metalica,10,80,0,7690,84,5,12,0,0,1500,9490,91,151 - 350 smmlv,NA,NA,NA,NA,84,1500000
2007,4,apartamentos,1,4,Nueva,sin licencia,618,12,77,8500,sistema aporticado,8,90,0,7000,74,0,0,0,0,1740,7618,94,más de 350 smmlv,NA,NA,NA,NA,74,1740000
2007,4,apartamentos,1,3,Nueva,sin licencia,717,NA,NA,NA,sistema aporticado,5,50,0,4067,38,0,0,0,0,1300,4784,107,151 - 350 smmlv,NA,NA,NA,NA,38,1300000
2007,4,apartamentos,1,5,Nueva,sin licencia,1260,14,96,12000,estructura metalica,15,180,0,11220,132,2,36,0,0,1650,12480,85,151 - 350 smmlv,NA,NA,NA,NA,132,1650000
2007,4,otros,1,5,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,15,180,0,3708,1,0,0,0,0,850,3708,3708,más de 350 smmlv,NA,NA,NA,NA,NA,850000
2007,4,apartamentos,3,4,Nueva,sin licencia,1110,15,77,9000,sistema aporticado,0,0,0,6290,56,0,0,0,0,1400,7400,112,más de 350 smmlv,NA,NA,NA,NA,56,1400000
2007,4,apartamentos,1,5,Nueva,sin licencia,2190,14,129,1100,sistema aporticado,30,160,0,12510,60,0,11,0,0,2100,14700,208,más de 350 smmlv,NA,NA,NA,NA,60,2100000
2007,4,apartamentos,3,4,Nueva,sin licencia,500,12,36,10500,sistema aporticado,0,0,0,2295,28,5,0,0,0,1550,2795,81,151 - 350 smmlv,NA,NA,NA,NA,28,1550000
2007,4,apartamentos,1,5,Nueva,sin licencia,3651,14,89,11800,sistema aporticado,14,190,0,8300,84,0,0,0,0,1950,11951,98,más de 350 smmlv,NA,NA,NA,NA,84,1950000
2007,4,apartamentos,3,4,Nueva,sin licencia,1239,15,68,10500,sistema aporticado,0,0,0,5716,56,0,0,0,0,1780,6955,102,más de 350 smmlv,NA,NA,NA,NA,56,1780000
2007,4,locales,1,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,3,15,0,988,7,0,7,0,0,1000,988,141,más de 350 smmlv,NA,NA,NA,NA,NA,1000000
2007,4,bodegas,1,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,3,15,0,572,1,1,0,0,0,700,572,572,más de 350 smmlv,NA,NA,NA,NA,NA,700000
2007,4,otros,1,5,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,30,180,0,12710,1,0,0,0,0,900,12710,12710,más de 350 smmlv,NA,NA,NA,NA,NA,900000
2007,4,apartamentos,1,5,Nueva,sin licencia,555,12,44,9000,estructura metalica,15,100,0,5027,42,1,0,0,0,1800,5582,119,más de 350 smmlv,NA,NA,NA,NA,42,1800000
2007,4,apartamentos,2,3,Nueva,sin licencia,45,NA,NA,NA,sistema aporticado,0,0,0,399,5,0,0,0,0,800,444,79,151 - 350 smmlv,NA,NA,NA,NA,5,800000
2007,4,locales,2,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,65,2,0,0,0,0,900,65,32,más de 350 smmlv,NA,NA,NA,NA,NA,900000
2007,4,casas,3,3,ampliacion,sin licencia,0,NA,NA,NA,mamposteria estructural,0,0,0,156,1,0,0,0,0,800,156,156,151 - 350 smmlv,NA,NA,NA,NA,1,800000
